,date,ticker,expected_returns
1171,2021-01-31,KEYS,0.03279853
1172,2021-04-30,KEYS,0.052683383
1173,2021-07-31,KEYS,0.051805228
1174,2020-06-30,MTD,0.056265295
1175,2020-09-30,MTD,0.06382874
1176,2020-12-31,MTD,0.038307935
1177,2021-03-31,MTD,0.07068807
1178,2021-06-30,MTD,0.05351296
1179,2021-09-30,MTD,0.06832743
1180,2020-06-30,AMP,0.023277849
1181,2020-09-30,AMP,0.024091393
1182,2020-12-31,AMP,0.04440427
1183,2021-03-31,AMP,0.051135242
1184,2021-06-30,AMP,0.05508548
1185,2021-09-30,AMP,0.06578189
1186,2020-06-30,EFX,0.045111775
1187,2020-09-30,EFX,0.06355101
1188,2020-12-31,EFX,0.04254654
1189,2021-03-31,EFX,0.045100212
1190,2021-06-30,EFX,0.06294873
1191,2021-09-30,EFX,0.0662767
1192,2020-06-30,AJG,0.025397688
1193,2020-09-30,AJG,0.037845165
1194,2020-12-31,AJG,0.051210105
1195,2021-03-31,AJG,0.044277668
1196,2021-06-30,AJG,0.034736782
1197,2021-09-30,AJG,0.037744552
1198,2020-05-31,WBA,-0.004501343
1199,2020-08-31,WBA,-0.053208053
1200,2020-11-30,WBA,-0.1737057
1201,2021-02-28,WBA,-0.0021030903
1202,2021-05-31,WBA,-0.009196043
1203,2021-08-31,WBA,0.0014717877
1204,2020-06-30,ETSY,0.04123783
1205,2020-09-30,ETSY,0.0035868585
1206,2020-12-31,ETSY,0.01240477
1207,2021-03-31,ETSY,0.023042351
1208,2021-06-30,ETSY,-0.013035178
1209,2021-09-30,ETSY,0.017689824
1210,2020-06-30,ALL,0.024585545
1211,2020-09-30,ALL,0.02457714
1212,2020-12-31,ALL,0.035576075
1213,2021-03-31,ALL,-0.02365446
1214,2021-06-30,ALL,0.04251817
1215,2021-09-30,ALL,0.009877443
1216,2020-06-30,MNST,0.036922544
1217,2020-09-30,MNST,0.043079704
1218,2020-12-31,MNST,0.032350183
1219,2021-03-31,MNST,0.031951725
1220,2021-06-30,MNST,0.036022037
1221,2021-09-30,MNST,0.033492923
1222,2020-06-30,WMB,-0.038610697
1223,2020-09-30,WMB,-0.042975128
1224,2020-12-31,WMB,-0.047805905
1225,2021-03-31,WMB,-0.04834324
1226,2021-06-30,WMB,0.0027522445
1227,2021-09-30,WMB,-0.036598206
1228,2020-06-30,AVB,-0.0002502799
1229,2020-09-30,AVB,-0.00208956
1230,2020-12-31,AVB,0.012492031
1231,2021-03-31,AVB,0.014354646
1232,2021-06-30,AVB,0.019305766
1233,2021-09-30,AVB,0.02452147
1234,2020-06-30,CBRE,-0.022012293
1235,2020-09-30,CBRE,0.0034983754
1236,2020-12-31,CBRE,-0.0022150874
1237,2021-03-31,CBRE,-0.0061787367
1238,2021-06-30,CBRE,0.01843974
1239,2021-09-30,CBRE,0.008583099
1240,2020-06-30,ODFL,0.047632307
1241,2020-09-30,ODFL,0.04017076
1242,2020-12-31,ODFL,0.033937454
1243,2021-03-31,ODFL,0.03670305
1244,2021-06-30,ODFL,0.045022607
1245,2021-09-30,ODFL,0.054502904
1246,2020-06-30,ALB,-0.003310442
1247,2020-09-30,ALB,-0.014425993
1248,2020-12-31,ALB,-0.010495663
1249,2021-03-31,ALB,0.0043331385
1250,2021-06-30,ALB,0.05643812
1251,2021-09-30,ALB,-0.004676938
1252,2020-06-30,TDG,0.02702877
1253,2020-09-30,TDG,0.026919603
1254,2020-12-31,TDG,0.05172041
1255,2021-03-31,TDG,0.06152323
1256,2021-06-30,TDG,0.011111587
1257,2021-09-30,TDG,0.032882273
1258,2020-06-30,AME,0.009865373
1259,2020-09-30,AME,0.04479891
1260,2020-12-31,AME,0.052360862
1261,2021-03-31,AME,0.032676727
1262,2021-06-30,AME,0.0359537
1263,2021-09-30,AME,0.008340359
1264,2020-06-30,CMI,0.02008897
1265,2020-09-30,CMI,0.047201842
1266,2020-12-31,CMI,0.06934804
1267,2021-03-31,CMI,0.04182586
1268,2021-06-30,CMI,0.036406994
1269,2021-09-30,CMI,0.04363814
1270,2020-06-30,DHI,-0.0028642416
1271,2020-09-30,DHI,0.024421364
1272,2020-12-31,DHI,0.016445577
1273,2021-03-31,DHI,0.021700323
1274,2021-06-30,DHI,0.019245327
1275,2021-09-30,DHI,0.021523535
1276,2020-06-30,WST,0.04888919
1277,2020-09-30,WST,0.055022687
1278,2020-12-31,WST,0.055022687
1279,2021-03-31,WST,0.0570758
1280,2021-06-30,WST,0.056693673
1281,2021-09-30,WST,0.078041375
1282,2020-06-30,ZBRA,0.039982855
1283,2020-09-30,ZBRA,0.047912598
1284,2020-12-31,ZBRA,0.056383878
1285,2021-03-31,ZBRA,0.07471889
1286,2021-06-30,ZBRA,0.06371918
1287,2021-09-30,ZBRA,0.07977751
1288,2020-06-30,PEG,-0.0028941631
1289,2020-09-30,PEG,0.016371697
1290,2020-12-31,PEG,0.030368656
1291,2021-03-31,PEG,0.015081137
1292,2021-06-30,PEG,0.0005476177
1293,2021-09-30,PEG,-0.102724254
1294,2020-06-30,AWK,0.062298417
1295,2020-09-30,AWK,0.07175666
1296,2020-12-31,AWK,0.06419122
1297,2021-03-31,AWK,0.018430501
1298,2021-06-30,AWK,0.07151234
1299,2021-09-30,AWK,0.07902986
1300,2020-06-30,PSX,-0.059147418
1301,2020-09-30,PSX,-0.122329
1302,2020-12-31,PSX,-0.06769991
1303,2021-03-31,PSX,-0.0411281
1304,2021-06-30,PSX,0.011369586
1305,2021-09-30,PSX,0.021016479
1306,2020-06-30,KMI,-0.29555887
1307,2020-09-30,KMI,-0.028460085
1308,2020-12-31,KMI,-0.08599919
1309,2021-03-31,KMI,-0.14384055
1310,2021-06-30,KMI,-0.21141565
1311,2021-09-30,KMI,-0.032413542
1312,2020-06-30,BLL,-0.0013231635
1313,2020-09-30,BLL,0.031401336
1314,2020-12-31,BLL,0.034328252
1315,2021-03-31,BLL,0.008728445
1316,2021-06-30,BLL,0.015398949
1317,2021-09-30,BLL,0.013295919
1318,2020-05-02,BBY,0.0008801818
1319,2020-08-01,BBY,0.023486078
1320,2020-10-31,BBY,0.037602216
1321,2021-01-30,BBY,0.0062720776
1322,2021-05-01,BBY,0.033166856
1323,2021-07-31,BBY,0.025657028
1324,2020-06-30,PCAR,0.0050138235
1325,2020-09-30,PCAR,0.02393815
1326,2020-12-31,PCAR,0.022266895
1327,2021-03-31,PCAR,0.016351014
1328,2021-06-30,PCAR,0.011018783
1329,2021-09-30,PCAR,0.0050925314
1330,2020-05-02,DLTR,-0.0015711188
1331,2020-08-01,DLTR,0.0093868375
1332,2020-10-31,DLTR,0.034326434
1333,2021-01-30,DLTR,0.02319637
1334,2021-05-01,DLTR,0.021766782
1335,2021-07-31,DLTR,0.011590838
1336,2020-07-31,CPRT,0.034080803
1337,2020-10-31,CPRT,0.059636086
1338,2021-01-31,CPRT,0.058380246
1339,2021-04-30,CPRT,0.07827309
1340,2021-07-31,CPRT,0.07626665
1341,2021-10-31,CPRT,0.048251122
1342,2020-06-30,FITB,-0.3720526
1343,2020-09-30,FITB,-0.02177322
1344,2020-12-31,FITB,-0.012328148
1345,2021-03-31,FITB,-0.009549618
1346,2021-06-30,FITB,-0.0059491396
1347,2021-09-30,FITB,-0.0011948347
1348,2020-06-30,SWK,0.0062562525
1349,2020-09-30,SWK,0.04586941
1350,2020-12-31,SWK,0.04948497
1351,2021-03-31,SWK,0.026387572
1352,2021-06-30,SWK,0.044356942
1353,2021-09-30,SWK,0.03302431
1354,2020-05-31,LEN,0.017070323
1355,2020-08-31,LEN,0.027036369
1356,2020-11-30,LEN,0.026617497
1357,2021-02-28,LEN,0.017353266
1358,2021-05-31,LEN,0.027614117
1359,2021-08-31,LEN,0.026867777
1360,2020-06-30,WLTW,0.030930579
1361,2020-09-30,WLTW,0.018780053
1362,2020-12-31,WLTW,0.033237636
1363,2021-03-31,WLTW,0.03383729
1364,2021-06-30,WLTW,0.022382528
1365,2021-09-30,WLTW,0.023016274
1366,2020-06-30,GLW,-0.12375593
1367,2020-09-30,GLW,-0.043759108
1368,2020-12-31,GLW,-0.017042518
1369,2021-03-31,GLW,-0.010016441
1370,2021-06-30,GLW,-0.0127303
1371,2021-09-30,GLW,-0.004749596
1372,2020-05-23,KR,-0.050558686
1373,2020-08-15,KR,-0.008294582
1374,2020-11-07,KR,-0.05406457
1375,2021-01-30,KR,-0.072053134
1376,2021-05-22,KR,-0.021872878
1377,2021-08-14,KR,-0.029292107
1378,2020-06-30,WY,-0.06278002
1379,2020-09-30,WY,-0.037602007
1380,2020-12-31,WY,-0.047072947
1381,2021-03-31,WY,-0.030644357
1382,2021-06-30,WY,-0.027786136
1383,2021-09-30,WY,-0.026782453
1384,2020-06-30,ES,0.016048312
1385,2020-09-30,ES,0.018987417
1386,2020-12-31,ES,0.017844796
1387,2021-03-31,ES,0.02806133
1388,2021-06-30,ES,0.031571925
1389,2021-09-30,ES,0.032544076
1390,2020-06-30,EQR,-0.01930976
1391,2020-09-30,EQR,-0.036039352
1392,2020-12-31,EQR,0.032883793
1393,2021-03-31,EQR,-0.041751266
1394,2021-06-30,EQR,0.050388783
1395,2021-09-30,EQR,0.016605377
1396,2020-06-30,VLO,0.009741932
1397,2020-09-30,VLO,-0.0069877505
1398,2020-12-31,VLO,-0.034894586
1399,2021-03-31,VLO,-0.072294176
1400,2021-06-30,VLO,-0.0012965202
1401,2021-09-30,VLO,0.012828678
1402,2020-06-30,WEC,0.028414607
1403,2020-09-30,WEC,0.045363873
1404,2020-12-31,WEC,0.0465025
1405,2021-03-31,WEC,0.035773367
1406,2021-06-30,WEC,0.044303805
1407,2021-09-30,WEC,0.05281201
1408,2020-06-30,RSG,0.028726816
1409,2020-09-30,RSG,0.041949034
1410,2020-12-31,RSG,0.027374595
1411,2021-03-31,RSG,0.023579597
1412,2021-06-30,RSG,0.028640747
1413,2021-09-30,RSG,0.041766107
1414,2020-06-30,ANET,-0.041417956
1415,2020-09-30,ANET,-0.03928697
1416,2020-12-31,ANET,-0.0024411082
1417,2021-03-31,ANET,0.007630825
1418,2021-06-30,ANET,0.01028499
1419,2021-09-30,ANET,0.01935947
1420,2020-06-30,LUV,-0.55592704
1421,2020-09-30,LUV,-0.20313436
1422,2020-12-31,LUV,-0.22305232
1423,2021-03-31,LUV,-0.034701407
1424,2021-06-30,LUV,-0.014274299
1425,2021-09-30,LUV,-0.0035831332
1426,2020-06-30,FTV,-0.03145367
1427,2020-09-30,FTV,-0.015531063
1428,2020-12-31,FTV,0.040878326
1429,2021-03-31,FTV,-0.016907394
1430,2021-06-30,FTV,-0.038416684
1431,2021-09-30,FTV,-0.009867609
1432,2020-06-30,ARE,0.024780333
1433,2020-09-30,ARE,0.024383187
1434,2020-12-31,ARE,0.045645207
1435,2021-03-31,ARE,0.018573701
1436,2021-06-30,ARE,0.03453976
1437,2021-09-30,ARE,0.026547045
1438,2020-06-30,GNRC,0.020472318
1439,2020-09-30,GNRC,0.05647677
1440,2020-12-31,GNRC,0.051713675
1441,2021-03-31,GNRC,0.016327232
1442,2021-06-30,GNRC,0.07582012
1443,2021-09-30,GNRC,0.049738735
1444,2020-06-30,OKE,-0.038736105
1445,2020-09-30,OKE,-0.024461389
1446,2020-12-31,OKE,-0.0018141866
1447,2021-03-31,OKE,-0.037788868
1448,2021-06-30,OKE,-0.046923876
1449,2021-09-30,OKE,-0.017714918
1450,2020-06-30,SYF,-0.32355505
1451,2020-09-30,SYF,-0.06268233
1452,2020-12-31,SYF,-0.007168472
1453,2021-03-31,SYF,0.0047322214
1454,2021-06-30,SYF,-0.0050254464
1455,2021-09-30,SYF,0.003841579
1456,2020-06-30,LH,0.041814327
1457,2020-09-30,LH,0.0652442
1458,2020-12-31,LH,0.06550312
1459,2021-03-31,LH,0.054819703
1460,2021-06-30,LH,0.07089314
1461,2021-09-30,LH,0.06669098
1462,2020-06-30,ZBH,0.03176719
1463,2020-09-30,ZBH,0.05493042
1464,2020-12-31,ZBH,0.06459302
1465,2021-03-31,ZBH,0.047462434
1466,2021-06-30,ZBH,0.011579871
1467,2021-09-30,ZBH,0.011579871
1468,2020-06-30,ED,0.026448935
1469,2020-09-30,ED,0.027556986
1470,2020-12-31,ED,0.00418967
1471,2021-03-31,ED,0.024464935
1472,2021-06-30,ED,0.0264754
1473,2021-09-30,ED,0.018654823
1474,2020-06-30,CDW,0.037056625
1475,2020-09-30,CDW,0.04742202
1476,2020-12-31,CDW,0.0573231
1477,2021-03-31,CDW,0.054112464
1478,2021-06-30,CDW,0.047895312
1479,2021-09-30,CDW,0.05618933
1480,2020-06-30,HSY,0.019338787
1481,2020-09-30,HSY,0.06454632
1482,2020-12-31,HSY,0.06043753
1483,2021-03-31,HSY,0.043245494
1484,2021-06-30,HSY,0.04402837
1485,2021-09-30,HSY,0.048725545
1486,2020-06-30,VMC,0.012602389
1487,2020-09-30,VMC,0.047398537
1488,2020-12-31,VMC,0.042147398
1489,2021-03-31,VMC,0.009566367
1490,2021-06-30,VMC,0.03742993
1491,2021-09-30,VMC,0.036041528
1492,2020-06-30,TSCO,0.03387612
1493,2020-09-30,TSCO,0.023641706
1494,2020-12-31,TSCO,0.022093415
1495,2021-03-31,TSCO,0.024117172
1496,2021-06-30,TSCO,0.040388644
1497,2021-09-30,TSCO,0.037931144
1498,2020-06-30,MLM,0.039195538
1499,2020-09-30,MLM,0.07194367
1500,2020-12-31,MLM,0.054825395
1501,2021-03-31,MLM,0.0091050565
1502,2021-06-30,MLM,0.07028112
1503,2021-09-30,MLM,0.089108706
1504,2020-06-30,DVN,-0.25511622
1505,2020-09-30,DVN,-0.4695592
1506,2020-12-31,DVN,-0.2530284
1507,2021-03-31,DVN,-0.14357847
1508,2021-06-30,DVN,-0.13732141
1509,2021-09-30,DVN,-0.07828444
1510,2020-06-30,SWKS,-0.03152144
1511,2020-09-30,SWKS,-0.004186034
1512,2020-12-31,SWKS,0.045084506
1513,2021-03-31,SWKS,0.027329385
1514,2021-06-30,SWKS,0.007694751
1515,2020-06-30,NTRS,0.0046949983
1516,2020-09-30,NTRS,0.0049634874
1517,2020-12-31,NTRS,-0.035713732
1518,2021-03-31,NTRS,0.018824428
1519,2021-06-30,NTRS,0.019647986
1520,2021-09-30,NTRS,0.033916622
1521,2020-06-30,DAL,-0.6161754
1522,2020-09-30,DAL,-0.498641
1523,2020-12-31,DAL,-0.219033
1524,2021-03-31,DAL,-0.26006228
1525,2021-06-30,DAL,-0.078790605
1526,2021-09-30,DAL,-0.079625964
1527,2020-06-30,DOV,0.023124814
1528,2020-09-30,DOV,0.06451917
1529,2020-12-31,DOV,0.04312876
1530,2021-03-31,DOV,0.060976237
1531,2021-06-30,DOV,0.04580334
1532,2021-09-30,DOV,0.04580334
1533,2020-06-30,KHC,-0.24606746
1534,2020-09-30,KHC,-0.048719108
1535,2020-12-31,KHC,-0.030684471
1536,2021-03-31,KHC,-0.029301107
1537,2021-06-30,KHC,-0.08870214
1538,2021-09-30,KHC,-0.027205527
1539,2020-06-30,EXPE,-0.10884607
1540,2020-09-30,EXPE,-0.015627623
1541,2020-12-31,EXPE,-0.034611583
1542,2021-03-31,EXPE,-0.027947009
1543,2021-06-30,EXPE,-0.006426871
1544,2021-09-30,EXPE,0.021909177
1545,2020-06-30,VFC,-0.11944687
1546,2020-09-30,VFC,0.014491558
1547,2020-12-31,VFC,0.01727596
1548,2021-03-31,VFC,-0.011855543
1549,2021-06-30,VFC,0.0085706115
1550,2021-09-30,VFC,0.0019616187
1551,2020-06-30,EIX,-0.02280581
1552,2020-09-30,EIX,-0.031071603
1553,2020-12-31,EIX,-0.0053884387
1554,2021-03-31,EIX,-0.023213744
1555,2021-06-30,EIX,-0.024240255
1556,2021-09-30,EIX,-0.012465835
1557,2020-06-30,HIG,-0.0013149977
1558,2020-09-30,HIG,0.0036160052
1559,2020-12-31,HIG,0.014788419
1560,2021-03-31,HIG,-0.012943685
1561,2021-06-30,HIG,0.015904814
1562,2021-09-30,HIG,0.015294254
1563,2020-06-30,TSN,0.0075829625
1564,2020-09-30,TSN,0.017858982
1565,2020-12-31,TSN,0.017629027
1566,2021-03-31,TSN,0.017629027
1567,2021-06-30,TSN,0.029651403
1568,2021-09-30,TSN,0.017816365
1569,2020-06-30,NDAQ,0.031095862
1570,2020-09-30,NDAQ,0.04447341
1571,2020-12-31,NDAQ,0.04124561
1572,2021-03-31,NDAQ,0.038728654
1573,2021-06-30,NDAQ,0.039120466
1574,2021-09-30,NDAQ,0.041123807
1575,2020-06-30,LYB,-0.009357989
1576,2020-09-30,LYB,0.023230165
1577,2020-12-31,LYB,0.024122596
1578,2021-03-31,LYB,0.020285219
1579,2021-06-30,LYB,0.038733214
1580,2021-09-30,LYB,0.032176107
1581,2020-05-31,KMX,-0.027859986
1582,2020-08-31,KMX,0.03527406
1583,2020-11-30,KMX,0.03527406
1584,2021-02-28,KMX,0.032939762
1585,2021-05-31,KMX,0.029840589
1586,2021-08-31,KMX,0.04621288
1587,2020-06-30,HBAN,-0.28585917
1588,2020-09-30,HBAN,-0.15058285
1589,2020-12-31,HBAN,0.0021309853
1590,2021-03-31,HBAN,-0.029453218
1591,2021-06-30,HBAN,-0.25616366
1592,2021-09-30,HBAN,-0.1562903
1593,2020-06-30,MPWR,0.06176421
1594,2020-09-30,MPWR,0.042051375
1595,2020-12-31,MPWR,0.043353498
1596,2021-03-31,MPWR,0.006029308
1597,2021-06-30,MPWR,0.070961654
1598,2021-09-30,MPWR,0.11246112
1599,2020-06-30,VRSN,0.04764545
1600,2020-09-30,VRSN,0.031725287
1601,2020-12-31,VRSN,0.050246924
1602,2021-03-31,VRSN,0.04536143
1603,2021-06-30,VRSN,0.057901114
1604,2021-09-30,VRSN,0.07017222
1605,2020-06-30,MAA,0.033477604
1606,2020-09-30,MAA,0.021100521
1607,2020-12-31,MAA,0.04391834
1608,2021-03-31,MAA,0.054297
1609,2021-06-30,MAA,-0.02204299
1610,2021-09-30,MAA,0.032789826
1611,2020-06-30,TER,0.01525557
1612,2020-09-30,TER,0.0045752227
1613,2020-12-31,TER,0.053233862
1614,2021-03-31,TER,0.016105175
1615,2021-06-30,TER,0.041154772
1616,2021-09-30,TER,0.029444277
1617,2020-06-30,CHD,0.01872027
1618,2020-09-30,CHD,0.015539348
1619,2020-12-31,CHD,0.011776805
1620,2021-03-31,CHD,0.010628402
1621,2021-06-30,CHD,0.008559734
1622,2021-09-30,CHD,0.009006202
1623,2020-06-30,KEY,-0.3603753
1624,2020-09-30,KEY,-0.102609396
1625,2020-12-31,KEY,-0.051578224
1626,2021-03-31,KEY,-0.007861733
1627,2021-06-30,KEY,-0.009431183
1628,2021-09-30,KEY,-0.015687406
1629,2020-06-30,ESS,0.023820102
1630,2020-09-30,ESS,0.028179377
1631,2020-12-31,ESS,0.03964743
1632,2021-03-31,ESS,0.030921906
1633,2021-06-30,ESS,-0.010368764
1634,2021-09-30,ESS,0.046711057
1635,2020-06-30,XYL,0.029692233
1636,2020-09-30,XYL,0.037340373
1637,2020-12-31,XYL,-0.026206493
1638,2021-03-31,XYL,-0.02895397
1639,2021-06-30,XYL,-0.010580301
1640,2021-09-30,XYL,-0.012498677
1641,2020-06-30,POOL,0.058609664
1642,2020-09-30,POOL,0.0063589513
1643,2020-12-31,POOL,0.06599748
1644,2021-03-31,POOL,0.06975421
1645,2021-06-30,POOL,0.07250658
1646,2021-09-30,POOL,0.048190266
1647,2020-06-30,HES,-0.010701537
1648,2020-09-30,HES,-0.0024143457
1649,2020-12-31,HES,0.038737535
1650,2021-03-31,HES,0.020273566
1651,2021-06-30,HES,0.021556288
1652,2021-09-30,HES,0.023528993
1653,2020-05-02,ULTA,0.025664628
1654,2020-08-01,ULTA,-0.050195098
1655,2020-10-31,ULTA,0.01287356
1656,2021-01-30,ULTA,0.04175049
1657,2021-05-01,ULTA,0.03973314
1658,2021-07-31,ULTA,0.05453056
1659,2020-06-30,DRE,-0.035115004
1660,2020-09-30,DRE,0.015011907
1661,2020-12-31,DRE,-0.006455481
1662,2021-03-31,DRE,-0.0076411963
1663,2021-06-30,DRE,0.023856848
1664,2021-09-30,DRE,0.044451267
1665,2020-06-30,AEE,0.018181205
1666,2020-09-30,AEE,0.028571427
1667,2020-12-31,AEE,0.022267908
1668,2021-03-31,AEE,0.018573344
1669,2021-06-30,AEE,0.029658794
1670,2021-09-30,AEE,0.027231991
1671,2020-06-30,PPL,-0.02454263
1672,2020-09-30,PPL,-0.02454263
1673,2020-12-31,PPL,-0.022260547
1674,2021-03-31,PPL,-0.20306438
1675,2021-06-30,PPL,-0.07713413
1676,2021-09-30,PPL,-0.018606842
1677,2020-06-30,EXPD,0.02058655
1678,2020-09-30,EXPD,0.019682914
1679,2020-12-31,EXPD,0.032018125
1680,2021-03-31,EXPD,0.02648431
1681,2021-06-30,EXPD,0.021327645
1682,2021-09-30,EXPD,0.04356605
1683,2020-06-30,CERN,0.030256331
1684,2020-09-30,CERN,0.025354683
1685,2020-12-31,CERN,0.01784736
1686,2021-03-31,CERN,0.015000761
1687,2021-06-30,CERN,0.0020842552
1688,2021-09-30,CERN,0.013051391
1689,2020-06-30,CTLT,0.0086655915
1690,2020-09-30,CTLT,-0.01810497
1691,2020-12-31,CTLT,0.023836493
1692,2021-03-31,CTLT,0.02941963
1693,2021-06-30,CTLT,0.046892583
1694,2021-09-30,CTLT,0.019757897
1695,2020-06-30,GWW,0.057483435
1696,2020-09-30,GWW,0.0771507
1697,2020-12-31,GWW,0.0026485324
1698,2021-03-31,GWW,0.0022348762
1699,2021-06-30,GWW,0.06973994
1700,2021-09-30,GWW,0.077563316
1701,2020-06-30,DTE,0.0044685304
1702,2020-09-30,DTE,0.02208963
1703,2020-12-31,DTE,-0.020578861
1704,2021-03-31,DTE,-0.05969733
1705,2021-06-30,DTE,-0.053540826
1706,2021-09-30,DTE,-0.022667944
1707,2020-06-30,CFG,-0.10746008
1708,2020-09-30,CFG,-0.11642122
1709,2020-12-31,CFG,0.004348129
1710,2021-03-31,CFG,-0.0006315112
1711,2021-06-30,CFG,0.00033205748
1712,2021-09-30,CFG,-0.0032075644
1713,2020-06-30,TRMB,0.018438697
1714,2020-09-30,TRMB,0.015622944
1715,2020-12-31,TRMB,0.035274178
1716,2021-03-31,TRMB,0.021582156
1717,2021-06-30,TRMB,0.033541232
1718,2021-09-30,TRMB,0.019578278
1719,2020-06-30,PAYC,0.037722766
1720,2020-09-30,PAYC,0.055494636
1721,2020-12-31,PAYC,0.07614577
1722,2021-03-31,PAYC,0.059131324
1723,2021-06-30,PAYC,0.06332484
1724,2021-09-30,PAYC,0.07784906
1725,2020-06-30,GRMN,0.017391115
1726,2020-09-30,GRMN,0.035605043
1727,2020-12-31,GRMN,0.037858635
1728,2021-03-31,GRMN,0.038761765
1729,2021-06-30,GRMN,0.041247398
1730,2021-09-30,GRMN,0.043913007
1731,2020-06-30,ETR,0.029568046
1732,2020-09-30,ETR,0.03548771
1733,2021-03-31,ETR,0.021153748
1734,2021-06-30,ETR,0.02682963
1735,2021-09-30,ETR,0.017754227
1736,2020-05-31,MKC,0.0277341
1737,2020-08-31,MKC,0.05040759
1738,2020-11-30,MKC,0.003167659
1739,2021-02-28,MKC,0.021015167
1740,2021-05-31,MKC,0.017842382
1741,2021-08-31,MKC,0.044252515
1742,2020-06-30,FE,-0.02173829
1743,2020-09-30,FE,-0.032205105
1744,2020-12-31,FE,-0.015050471
1745,2021-03-31,FE,-0.008754671
1746,2021-06-30,FE,-0.015951812
1747,2021-09-30,FE,-0.0032289028
1748,2020-06-30,TYL,0.092151016
1749,2020-09-30,TYL,0.048321515
1750,2020-12-31,TYL,0.098780036
1751,2021-03-31,TYL,0.08515349
1752,2021-06-30,TYL,0.08141294
1753,2021-09-30,TYL,0.08546832
1754,2020-06-30,WAT,0.040253848
1755,2020-09-30,WAT,0.056573033
1756,2020-12-31,WAT,0.053610206
1757,2021-03-31,WAT,0.070061594
1758,2021-06-30,WAT,0.053990483
1759,2021-09-30,WAT,0.03430134
1760,2020-06-30,MTB,-0.077421844
1761,2020-09-30,MTB,0.026395738
1762,2020-12-31,MTB,0.044749737
1763,2021-03-31,MTB,-0.012521625
1764,2021-06-30,MTB,0.041433543
1765,2021-09-30,MTB,0.034487844
1766,2020-06-30,CLX,0.020283192
1767,2020-09-30,CLX,0.025339931
1768,2020-12-31,CLX,0.024562746
1769,2021-03-31,CLX,0.04323384
1770,2021-06-30,CLX,0.008630186
1771,2021-09-30,CLX,0.013125956
1772,2020-06-30,HAL,-0.7010758
1773,2020-09-30,HAL,-0.13105679
1774,2020-12-31,HAL,-0.19663507
1775,2021-03-31,HAL,-0.15398157
1776,2021-06-30,HAL,-0.12162483
1777,2021-09-30,HAL,-0.044963956
1778,2020-06-30,TDY,0.06498009
1779,2020-09-30,TDY,0.057578653
1780,2020-12-31,TDY,0.056429535
1781,2021-03-31,TDY,0.07573041
1782,2021-06-30,TDY,0.069652975
1783,2021-09-30,TDY,0.048974514
1784,2020-06-30,STX,-0.0032168627
1785,2020-09-30,STX,-0.0051811337
1786,2020-12-31,STX,0.027749836
1787,2021-03-31,STX,-0.00075674057
1788,2021-06-30,STX,0.06355071
1789,2021-09-30,STX,0.023601264
1790,2020-07-05,PKI,0.014618725
1791,2020-09-30,PKI,0.039242804
1792,2020-12-31,PKI,0.06069562
1793,2021-03-31,PKI,0.047768176
1794,2021-06-30,PKI,0.050562292
1795,2021-09-30,PKI,0.023964912
1796,2020-06-30,BR,0.045303047
1797,2020-09-30,BR,0.039278895
1798,2020-12-31,BR,0.039348453
1799,2021-03-31,BR,0.035392493
1800,2021-06-30,BR,0.0423702
1801,2021-09-30,BR,0.052537143
1802,2020-05-02,BBWI,-0.45886886
1803,2020-08-01,BBWI,-0.14440674
1804,2020-10-31,BBWI,-0.06781727
1805,2021-01-30,BBWI,-0.04304868
1806,2021-05-01,BBWI,-0.004837513
1807,2021-07-31,BBWI,-0.015726626
1808,2020-06-30,VIAC,-0.09303391
1809,2020-09-30,VIAC,-0.04779458
1810,2020-12-31,VIAC,-0.03125733
1811,2021-03-31,VIAC,-0.01216954
1812,2021-06-30,VIAC,-0.05954939
1813,2021-09-30,VIAC,-0.029525697
1814,2020-06-30,GPC,-0.015191793
1815,2020-09-30,GPC,0.040400147
1816,2020-12-31,GPC,0.047425658
1817,2021-03-31,GPC,0.04031077
1818,2021-06-30,GPC,0.039300382
1819,2021-09-30,GPC,0.03413099
1820,2020-06-30,CZR,-0.3399245
1821,2020-09-30,CZR,-0.33958232
1822,2020-12-31,CZR,-0.071060896
1823,2021-03-31,CZR,-0.044823527
1824,2021-06-30,CZR,-0.027916908
1825,2021-09-30,CZR,-0.013352871
1826,2020-07-31,COO,0.045360655
1827,2020-10-31,COO,0.04360512
1828,2021-01-31,COO,-0.012059927
1829,2021-04-30,COO,0.05057943
1830,2021-07-31,COO,0.05489683
1831,2020-06-14,DPZ,0.014857978
1832,2020-09-06,DPZ,0.04456231
1833,2020-12-31,DPZ,0.047829002
1834,2021-03-31,DPZ,0.046590567
1835,2021-06-20,DPZ,0.045839965
1836,2021-09-12,DPZ,0.060060024
1837,2020-07-31,NTAP,-0.0149332285
1838,2020-10-30,NTAP,-0.00471437
1839,2021-01-29,NTAP,0.013587803
1840,2021-04-30,NTAP,0.0150952935
1841,2021-07-30,NTAP,0.020623237
1842,2020-07-31,HPE,-0.31036967
1843,2020-10-31,HPE,-0.14730483
1844,2021-01-31,HPE,-0.053883612
1845,2021-04-30,HPE,-0.008244991
1846,2021-07-31,HPE,-0.036475837
1847,2020-05-31,DRI,-0.09250903
1848,2020-08-30,DRI,0.007890463
1849,2020-11-29,DRI,0.0054151714
1850,2021-02-28,DRI,0.015565783
